title;link;rub_price;year;mileage;engine_capacity;hp;fuel_type;gearbox;carbody;city;ad_living_time;transmission;color
36.0;https://auto.ru/cars/used/sale/bmw/4/1105106746-83279109/;2440000.0;2014.0;80000.0;2.0;224.0;1.0;1.0;7.0;40.0;35 минут назад;2.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1103982571-f341c307/;2080000.0;2011.0;171000.0;3.0;190.0;1.0;3.0;3.0;124.0;7 часов назад;0.0;8.0
33.0;https://auto.ru/cars/used/sale/lexus/gx/1104979597-4d6c3cc4/;1980000.0;2004.0;137000.0;4.7;270.0;0.0;1.0;3.0;104.0;35 минут назад;0.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero/1104661772-6b534022/;1000000.0;2006.0;509000.0;3.0;220.0;0.0;1.0;3.0;27.0;6 часов назад;2.0;2.0
27.0;https://auto.ru/cars/used/sale/mercedes/e_klasse_amg/1103660783-12d6c75c/;8100000.0;2018.0;12000.0;4.0;612.0;0.0;1.0;15.0;123.0;34 минуты назад;0.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105296328-854c15b1/;1910000.0;2016.0;94000.0;2.0;146.0;0.0;0.0;3.0;105.0;6 часов назад;1.0;2.0
7.0;https://auto.ru/cars/used/sale/porsche/911/1104865626-669d0d45/;10380000.0;2017.0;70000.0;3.0;450.0;0.0;3.0;2.0;104.0;35 минут назад;2.0;9.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105298262-1164dea2/;980000.0;2016.0;101000.0;1.6;110.0;0.0;1.0;15.0;104.0;6 часов назад;1.0;3.0
55.0;https://auto.ru/cars/used/sale/hyundai/ix35/1105297786-bdb91fe3/;820000.0;2010.0;145000.0;2.0;150.0;0.0;1.0;3.0;104.0;6 часов назад;1.0;6.0
36.0;https://auto.ru/cars/used/sale/bmw/7er/1105217138-27366bc4/;3280000.0;2016.0;147000.0;3.0;320.0;1.0;1.0;15.0;104.0;35 минут назад;0.0;1.0
7.0;https://auto.ru/cars/used/sale/porsche/cayenne/1099253026-6dcad484/;6530000.0;2018.0;38000.0;2.9;440.0;0.0;1.0;3.0;122.0;7 часов назад;0.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105297180-339949d6/;2730000.0;2019.0;51000.0;2.0;146.0;0.0;0.0;3.0;14.0;6 часов назад;0.0;8.0
48.0;https://auto.ru/cars/used/sale/vaz/2114/1104967535-e85ff3b2/;230000.0;2008.0;18000.0;1.6;98.0;0.0;3.0;1.0;114.0;35 минут назад;1.0;5.0
18.0;https://auto.ru/cars/used/sale/renault/arkana/1105296427-a052c033/;1610000.0;2020.0;16000.0;1.6;114.0;0.0;3.0;3.0;18.0;6 часов назад;0.0;8.0
47.0;https://auto.ru/cars/used/sale/datsun/on_do/1105230474-5262ea2c/;460000.0;2016.0;97000.0;1.6;87.0;0.0;1.0;15.0;104.0;34 минуты назад;1.0;8.0
27.0;https://auto.ru/cars/used/sale/mercedes/sl_klasse_amg/1104755668-3ec6567b/;5550000.0;2012.0;69000.0;5.5;585.0;0.0;1.0;5.0;104.0;36 минут назад;2.0;3.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105183223-f0410ff1/;;2018.0;120000.0;2.3;150.0;1.0;3.0;3.0;135.0;NODATA;0.0;5.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105298399-884a786b/;610000.0;2017.0;57000.0;1.6;98.0;0.0;3.0;15.0;70.0;6 часов назад;1.0;8.0
62.0;https://auto.ru/cars/used/sale/brilliance/h530/1105297836-a46a5268/;450000.0;2014.0;165000.0;1.6;110.0;0.0;3.0;15.0;60.0;6 часов назад;1.0;11.0
54.0;https://auto.ru/cars/used/sale/audi/q3/1105004747-30b9dfd6/;1530000.0;2015.0;124000.0;1.4;150.0;0.0;2.0;3.0;135.0;35 минут назад;1.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1105296761-254ac5ea/;780000.0;2014.0;200000.0;2.0;165.0;1.0;1.0;1.0;14.0;6 часов назад;1.0;11.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1105294961-3dcee328/;480000.0;2008.0;171000.0;1.9;110.0;1.0;3.0;7.0;104.0;7 часов назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105062463-56c616f0/;1240000.0;2018.0;78000.0;1.4;100.0;0.0;3.0;1.0;124.0;7 часов назад;1.0;2.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1105298468-e170cdab/;440000.0;2014.0;88000.0;1.7;80.0;0.0;3.0;3.0;104.0;6 часов назад;0.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1105294862-57e33d7e/;2030000.0;2013.0;151000.0;4.1;360.0;0.0;1.0;3.0;5.0;6 часов назад;0.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/almera/1105297696-6bd8bb11/;440000.0;2014.0;211000.0;1.6;102.0;0.0;3.0;15.0;5.0;6 часов назад;1.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1105295280-6cc85798/;990000.0;2019.0;57000.0;1.8;122.0;0.0;3.0;15.0;104.0;6 часов назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105295719-62bbc115/;1340000.0;2021.0;1000.0;1.6;123.0;0.0;1.0;15.0;89.0;8 часов назад;1.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105073353-92980975/;1550000.0;2005.0;212000.0;4.0;249.0;0.0;1.0;3.0;124.0;7 часов назад;0.0;9.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1105106763-661d146b/;1020000.0;2009.0;80000.0;2.0;150.0;0.0;3.0;3.0;15.0;34 минуты назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1105295280-6cc85798/;990000.0;2019.0;57000.0;1.8;122.0;0.0;3.0;15.0;104.0;6 часов назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1105298314-db47cf34/;3630000.0;2019.0;38000.0;3.5;249.0;0.0;1.0;3.0;135.0;30 минут назад;0.0;11.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1105106763-661d146b/;1020000.0;2009.0;80000.0;2.0;150.0;0.0;3.0;3.0;15.0;34 минуты назад;0.0;1.0
19.0;https://auto.ru/cars/used/sale/jaguar/xj/1105216603-637a8027/;1620000.0;2012.0;165000.0;3.0;340.0;0.0;1.0;15.0;104.0;34 минуты назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105062463-56c616f0/;1240000.0;2018.0;78000.0;1.4;100.0;0.0;3.0;1.0;124.0;7 часов назад;1.0;2.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1105298468-e170cdab/;440000.0;2014.0;88000.0;1.7;80.0;0.0;3.0;3.0;104.0;6 часов назад;0.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1104744459-ddf184d8/;290000.0;2004.0;458000.0;1.6;94.0;2.0;2.0;16.0;104.0;30 минут назад;1.0;6.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105295719-62bbc115/;1340000.0;2021.0;1000.0;1.6;123.0;0.0;1.0;15.0;89.0;8 часов назад;1.0;8.0
27.0;https://auto.ru/cars/used/sale/mercedes/glc_klasse/1105297243-970d50d1/;5400000.0;2021.0;1000.0;2.0;258.0;0.0;1.0;3.0;11.0;6 часов назад;0.0;1.0
7.0;https://auto.ru/cars/used/sale/porsche/cayenne/1105001150-bc32dbeb/;1900000.0;2010.0;99000.0;4.1;382.0;1.0;1.0;3.0;104.0;34 минуты назад;0.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/optima/1105173260-cc6ee27f/;;2016.0;80000.0;1.7;141.0;1.0;2.0;15.0;135.0;NODATA;1.0;5.0
49.0;https://auto.ru/cars/used/sale/volkswagen/touareg/1104766109-c962d538/;5000000.0;2018.0;30000.0;3.0;231.0;1.0;1.0;3.0;53.0;32 минуты назад;0.0;11.0
51.0;https://auto.ru/cars/used/sale/nissan/almera/1105297696-6bd8bb11/;440000.0;2014.0;211000.0;1.6;102.0;0.0;3.0;15.0;5.0;6 часов назад;1.0;11.0
58.0;https://auto.ru/cars/used/sale/infiniti/fx/1104984663-a06b9bff/;1900000.0;2012.0;144000.0;3.0;238.0;1.0;1.0;3.0;104.0;34 минуты назад;0.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105001246-3c6b3110/;1390000.0;2012.0;214000.0;2.0;148.0;0.0;0.0;3.0;124.0;7 часов назад;1.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1105298281-cfe959f0/;830000.0;2013.0;277000.0;2.0;126.0;1.0;3.0;15.0;114.0;6 часов назад;1.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105073353-92980975/;1550000.0;2005.0;212000.0;4.0;249.0;0.0;1.0;3.0;124.0;7 часов назад;0.0;9.0
7.0;https://auto.ru/cars/used/sale/porsche/911/1104865626-669d0d45/;10380000.0;2017.0;70000.0;3.0;450.0;0.0;3.0;2.0;104.0;35 минут назад;2.0;9.0
36.0;https://auto.ru/cars/used/sale/bmw/x3/1104902010-f068e877/;4640000.0;2017.0;91000.0;2.0;231.0;1.0;1.0;3.0;104.0;35 минут назад;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/gle_klasse_coupe/1104042197-c69826b8/;8240000.0;2020.0;2000.0;2.0;320.0;3.0;1.0;3.0;5.0;35 минут назад;0.0;1.0
37.0;https://auto.ru/cars/used/sale/volvo/s60/1105192037-922ea18d/;1540000.0;2016.0;94000.0;2.0;306.0;0.0;1.0;15.0;104.0;35 минут назад;1.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/7er/1105217138-27366bc4/;3280000.0;2016.0;147000.0;3.0;320.0;1.0;1.0;15.0;104.0;35 минут назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105294674-2670d771/;610000.0;2018.0;45000.0;1.6;87.0;0.0;1.0;15.0;103.0;6 часов назад;1.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/sorento/1105296646-2ef039b7/;1810000.0;2017.0;228000.0;2.0;150.0;1.0;1.0;3.0;97.0;6 часов назад;0.0;2.0
6.0;https://auto.ru/cars/used/sale/honda/stepwagon/1105296578-047b8196/;1360000.0;2011.0;100000.0;2.0;150.0;0.0;1.0;17.0;124.0;6 часов назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105134813-e834f71c/;340000.0;2013.0;92000.0;1.6;98.0;0.0;1.0;15.0;85.0;30 минут назад;1.0;13.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser/1104695275-4a0a9239/;8480000.0;2020.0;1000.0;4.5;249.0;1.0;1.0;3.0;122.0;33 минуты назад;0.0;11.0
37.0;https://auto.ru/cars/used/sale/volvo/xc70/1105157565-f01bd666/;630000.0;2004.0;228000.0;2.4;185.0;1.0;3.0;16.0;104.0;34 минуты назад;0.0;9.0
7.0;https://auto.ru/cars/used/sale/porsche/panamera/1105294599-448e09f1/;9360000.0;2017.0;30000.0;4.0;422.0;1.0;2.0;1.0;77.0;7 часов назад;0.0;1.0
31.0;https://auto.ru/cars/used/sale/peugeot/407/1104955408-538b0c5b/;290000.0;2005.0;216000.0;3.0;211.0;0.0;1.0;16.0;114.0;7 часов назад;1.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/sl_klasse/1105294596-a00efb67/;2530000.0;2008.0;24000.0;3.0;231.0;0.0;1.0;5.0;77.0;6 часов назад;2.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105294093-d6f393a7/;510000.0;2018.0;82000.0;1.6;87.0;0.0;3.0;1.0;135.0;6 часов назад;1.0;3.0
54.0;https://auto.ru/cars/used/sale/audi/q3/1105004747-30b9dfd6/;1530000.0;2015.0;124000.0;1.4;150.0;0.0;2.0;3.0;135.0;35 минут назад;1.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/viano/1105296099-1aa1f2a9/;2450000.0;2012.0;162000.0;2.1;136.0;1.0;3.0;17.0;104.0;8 часов назад;2.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105122206-ccf2a0cf/;760000.0;2011.0;223000.0;2.0;140.0;1.0;1.0;3.0;17.0;36 минут назад;1.0;2.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105297740-c52f43ff/;1300000.0;2018.0;68000.0;2.0;143.0;0.0;3.0;3.0;135.0;6 часов назад;0.0;11.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_5/1105296752-a18d6458/;1640000.0;2015.0;105000.0;2.0;150.0;0.0;1.0;3.0;111.0;6 часов назад;0.0;3.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105173255-3bfe9122/;4940000.0;2019.0;53000.0;2.7;163.0;0.0;3.0;3.0;124.0;7 часов назад;0.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/v_klasse/1103910175-2143090e/;12640000.0;2018.0;46000.0;2.0;211.0;0.0;1.0;17.0;104.0;31 минута назад;2.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105297740-c52f43ff/;1300000.0;2018.0;68000.0;2.0;143.0;0.0;3.0;3.0;135.0;6 часов назад;0.0;11.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_5/1105296752-a18d6458/;1640000.0;2015.0;105000.0;2.0;150.0;0.0;1.0;3.0;111.0;6 часов назад;0.0;3.0
26.0;https://auto.ru/cars/used/sale/toyota/land_cruiser_prado/1105173255-3bfe9122/;4940000.0;2019.0;53000.0;2.7;163.0;0.0;3.0;3.0;124.0;7 часов назад;0.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105296192-04c4bc5d/;1090000.0;2015.0;23000.0;1.4;107.0;0.0;3.0;15.0;40.0;6 часов назад;1.0;2.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105293609-2c018d47/;1340000.0;2016.0;74000.0;1.4;150.0;0.0;3.0;3.0;105.0;7 часов назад;0.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/2121/1105297132-57c4da3a/;240000.0;2008.0;138000.0;1.7;79.0;0.0;3.0;10.0;11.0;6 часов назад;0.0;6.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105295787-0478b443/;670000.0;2012.0;168000.0;1.6;102.0;0.0;3.0;3.0;79.0;6 часов назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/optima/1105293863-49b83853/;2270000.0;2019.0;63000.0;2.0;245.0;0.0;1.0;15.0;103.0;7 часов назад;1.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/s_klasse/1105297982-474bbf3b/;1420000.0;2010.0;173000.0;3.0;258.0;1.0;1.0;15.0;104.0;6 часов назад;2.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105295576-5c839adf/;160000.0;2005.0;392000.0;1.5;108.0;0.0;1.0;16.0;27.0;7 часов назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/carnival/1105283686-3ccf46d8/;5800000.0;2021.0;1000.0;3.5;294.0;0.0;1.0;17.0;104.0;36 минут назад;1.0;9.0
37.0;https://auto.ru/cars/used/sale/volvo/xc90/1105247486-76ba8955/;640000.0;2005.0;194000.0;2.9;272.0;0.0;1.0;3.0;104.0;33 минуты назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/optima/1105296147-6c76fa39/;2130000.0;2018.0;127000.0;2.0;150.0;0.0;1.0;15.0;5.0;6 часов назад;1.0;11.0
6.0;https://auto.ru/cars/used/sale/honda/jazz/1105297341-297af37a/;530000.0;2008.0;227000.0;1.3;83.0;0.0;3.0;1.0;104.0;6 часов назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/grand_starex/1104765945-226f2ab4/;4700000.0;2019.0;6000.0;2.4;159.0;2.0;1.0;17.0;104.0;36 минут назад;2.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/antara/1105293428-2f3ab900/;810000.0;2009.0;195000.0;2.0;150.0;1.0;1.0;3.0;135.0;7 часов назад;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/r_klasse/1105272841-ebae4f06/;;2012.0;205000.0;5.5;388.0;0.0;1.0;17.0;135.0;NODATA;0.0;8.0
54.0;https://auto.ru/cars/used/sale/audi/q7/1104990518-98536b48/;2680000.0;2013.0;87000.0;3.0;333.0;0.0;1.0;3.0;104.0;33 минуты назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105293682-b6ed4375/;1130000.0;2014.0;139000.0;1.4;90.0;1.0;3.0;1.0;26.0;8 часов назад;1.0;2.0
36.0;https://auto.ru/cars/used/sale/bmw/i3/1098632750-30b145f2/;1920000.0;2017.0;55000.0;0.0;170.0;4.0;4.0;1.0;104.0;36 минут назад;2.0;1.0
34.0;https://auto.ru/cars/used/sale/geely/emgrand_x7/1105295852-3215eb65/;620000.0;2015.0;129000.0;1.8;126.0;0.0;3.0;3.0;51.0;8 часов назад;1.0;1.0
47.0;https://auto.ru/cars/used/sale/datsun/mi_do/1105296421-00ebe903/;480000.0;2015.0;87000.0;1.6;87.0;0.0;3.0;1.0;18.0;6 часов назад;1.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/tiida/1105295478-bce48b23/;560000.0;2010.0;124000.0;1.6;110.0;0.0;3.0;15.0;84.0;6 часов назад;1.0;1.0
40.0;https://auto.ru/cars/used/sale/citroen/c5/1103761092-be57e4a3/;350000.0;2007.0;213000.0;2.2;170.0;1.0;1.0;7.0;104.0;31 минута назад;1.0;8.0
20.0;https://auto.ru/cars/used/sale/opel/insignia/1103470994-e027d91a/;430000.0;2008.0;219000.0;2.8;260.0;0.0;3.0;15.0;104.0;34 минуты назад;0.0;0.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1104179993-50336bbf/;420000.0;2008.0;165000.0;1.9;100.0;1.0;3.0;11.0;135.0;35 минут назад;1.0;1.0
33.0;https://auto.ru/cars/used/sale/lexus/nx/1105297878-b7726e42/;3200000.0;2019.0;47000.0;2.0;150.0;0.0;0.0;3.0;103.0;6 часов назад;1.0;3.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero_sport/1105231730-33a2b873/;1600000.0;2012.0;221000.0;3.5;186.0;0.0;1.0;3.0;27.0;6 часов назад;0.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/qashqai/1105298253-3ffd925e/;1990000.0;2019.0;61000.0;1.8;150.0;1.0;3.0;3.0;132.0;6 часов назад;1.0;2.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105247781-21a721d3/;2190000.0;2018.0;109000.0;3.5;249.0;0.0;1.0;15.0;30.0;35 минут назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105087604-5ef34567/;1520000.0;2019.0;23000.0;2.0;143.0;0.0;3.0;3.0;114.0;7 часов назад;0.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/gle_klasse_coupe/1104708349-442a72f6/;5150000.0;2019.0;44000.0;3.0;258.0;1.0;1.0;3.0;104.0;35 минут назад;0.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/logan/1104928394-16f79d6d/;340000.0;2008.0;45000.0;1.6;87.0;0.0;3.0;15.0;104.0;34 минуты назад;1.0;2.0
27.0;https://auto.ru/cars/used/sale/mercedes/gle_klasse_coupe/1105297561-6df6abd6/;6250000.0;2018.0;15000.0;4.7;456.0;0.0;1.0;3.0;105.0;6 часов назад;0.0;1.0
37.0;https://auto.ru/cars/used/sale/volvo/xc60/1105297983-94cf34e7/;1180000.0;2011.0;137000.0;2.4;181.0;1.0;1.0;3.0;104.0;6 часов назад;0.0;8.0
27.0;https://auto.ru/cars/used/sale/mercedes/s_klasse/1104017627-fdfb19ce/;3050000.0;2014.0;119000.0;3.0;249.0;1.0;1.0;15.0;132.0;30 минут назад;0.0;1.0
40.0;https://auto.ru/cars/used/sale/citroen/c4/1105295428-ef55b5bd/;760000.0;2013.0;197000.0;1.6;92.0;1.0;3.0;1.0;84.0;7 часов назад;1.0;3.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105295028-4ce09490/;1970000.0;2018.0;53000.0;1.6;136.0;1.0;2.0;3.0;124.0;6 часов назад;1.0;0.0
54.0;https://auto.ru/cars/used/sale/audi/allroad/1105146631-13f22df0/;2420000.0;2012.0;105000.0;3.0;204.0;1.0;2.0;16.0;40.0;36 минут назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/2114/1104967535-e85ff3b2/;230000.0;2008.0;18000.0;1.6;98.0;0.0;3.0;1.0;114.0;35 минут назад;1.0;5.0
26.0;https://auto.ru/cars/used/sale/toyota/corolla/1105217681-1e037a98/;160000.0;1998.0;376000.0;1.5;100.0;0.0;1.0;11.0;135.0;45 минут назад;1.0;2.0
33.0;https://auto.ru/cars/used/sale/lexus/gx/1104251515-48358512/;2370000.0;2010.0;237000.0;4.0;270.0;0.0;1.0;3.0;114.0;34 минуты назад;0.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/altezza/1105208544-bef6472e/;740000.0;2004.0;164000.0;2.0;200.0;0.0;1.0;15.0;104.0;35 минут назад;2.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/santa_fe/1105055314-18366f43/;650000.0;2008.0;325000.0;2.0;112.0;1.0;3.0;3.0;135.0;34 минуты назад;0.0;3.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105176813-ed9c0e0f/;;2013.0;69000.0;2.0;136.0;1.0;1.0;3.0;135.0;NODATA;0.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/spectra/1105293283-096ed4d4/;270000.0;2007.0;270000.0;2.0;140.0;0.0;1.0;15.0;135.0;7 часов назад;1.0;1.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1105292948-4c84c6c8/;15040000.0;2021.0;1000.0;3.0;249.0;1.0;1.0;3.0;135.0;36 минут назад;0.0;1.0
54.0;https://auto.ru/cars/used/sale/audi/q5/1105296415-23942b9d/;3630000.0;2017.0;83000.0;3.0;286.0;1.0;1.0;3.0;18.0;6 часов назад;0.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105296413-d4da8c83/;940000.0;2014.0;126000.0;2.0;135.0;0.0;1.0;3.0;18.0;6 часов назад;0.0;0.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1105297755-e3bc131a/;460000.0;2011.0;171000.0;1.8;140.0;0.0;1.0;15.0;135.0;6 часов назад;1.0;9.0
8.0;https://auto.ru/cars/used/sale/land_rover/freelander/1105088971-3b18b006/;1350000.0;2012.0;114000.0;2.2;150.0;1.0;3.0;3.0;3.0;36 минут назад;0.0;11.0
5.0;https://auto.ru/cars/used/sale/subaru/xv/1105296737-558c6265/;1490000.0;2014.0;99000.0;2.0;150.0;0.0;0.0;3.0;79.0;6 часов назад;0.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/raum/1105173506-3e397607/;360000.0;1998.0;257000.0;1.5;91.0;0.0;1.0;4.0;124.0;7 часов назад;0.0;8.0
18.0;https://auto.ru/cars/used/sale/renault/sandero/1105295727-1ed0cc0f/;770000.0;2021.0;1000.0;1.6;102.0;0.0;1.0;1.0;89.0;8 часов назад;1.0;1.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover_velar/1104663853-0c20cdb6/;5780000.0;2017.0;39000.0;3.0;400.0;0.0;1.0;3.0;104.0;35 минут назад;0.0;5.0
55.0;https://auto.ru/cars/used/sale/hyundai/ix35/1105295414-dac232d9/;1200000.0;2013.0;42000.0;2.0;150.0;0.0;3.0;3.0;114.0;8 часов назад;0.0;11.0
12.0;https://auto.ru/cars/used/sale/skoda/superb/1105294364-5cdaa8f4/;890000.0;2013.0;186000.0;1.4;125.0;0.0;3.0;7.0;116.0;8 часов назад;1.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/fluence/1105294894-d225a469/;830000.0;2013.0;146000.0;2.0;138.0;0.0;0.0;15.0;21.0;6 часов назад;1.0;2.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover_velar/1105294427-3ba050fb/;8380000.0;2020.0;30000.0;2.0;180.0;1.0;1.0;3.0;104.0;8 часов назад;0.0;5.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105296429-542d90e8/;990000.0;2018.0;70000.0;1.6;110.0;0.0;1.0;15.0;18.0;6 часов назад;1.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105294159-67588409/;620000.0;2012.0;181000.0;1.4;107.0;0.0;1.0;1.0;84.0;6 часов назад;1.0;11.0
26.0;https://auto.ru/cars/used/sale/toyota/camry/1105216978-475bef15/;2490000.0;2018.0;87000.0;2.5;178.0;3.0;0.0;15.0;125.0;36 минут назад;1.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/m_klasse/1105172567-cb640fcc/;2250000.0;2012.0;195000.0;3.0;211.0;1.0;1.0;3.0;104.0;36 минут назад;0.0;11.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105297368-1e3aaaa5/;460000.0;2011.0;253000.0;1.6;105.0;0.0;1.0;15.0;88.0;6 часов назад;1.0;11.0
34.0;https://auto.ru/cars/used/sale/geely/coolray/1105296403-08131e04/;1840000.0;2020.0;15000.0;1.5;150.0;0.0;2.0;3.0;18.0;6 часов назад;1.0;9.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/asx/1105173306-27ff54fa/;1000000.0;2011.0;133000.0;1.8;140.0;0.0;0.0;3.0;124.0;7 часов назад;1.0;13.0
56.0;https://auto.ru/cars/used/sale/jeep/wrangler/1103786598-d8caf5a3/;7430000.0;2014.0;38000.0;2.8;177.0;1.0;1.0;3.0;135.0;36 минут назад;0.0;1.0
27.0;https://auto.ru/cars/used/sale/mercedes/m_klasse/1104643321-9652f067/;2290000.0;2012.0;98000.0;3.5;306.0;0.0;1.0;3.0;97.0;34 минуты назад;0.0;1.0
54.0;https://auto.ru/cars/used/sale/audi/a4/1105157257-1fd06258/;890000.0;2011.0;178000.0;2.0;211.0;0.0;1.0;15.0;104.0;35 минут назад;0.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105142380-b16e2d84/;1150000.0;2011.0;179000.0;2.0;147.0;0.0;0.0;3.0;124.0;7 часов назад;0.0;9.0
55.0;https://auto.ru/cars/used/sale/hyundai/grand_starex/1104846550-83b6fcdf/;3010000.0;2017.0;35000.0;2.5;145.0;1.0;1.0;17.0;104.0;33 минуты назад;2.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/accent/1105295463-47d34935/;310000.0;2003.0;275000.0;1.3;86.0;0.0;3.0;15.0;91.0;8 часов назад;1.0;0.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1103303099-0ba5f542/;720000.0;2004.0;72000.0;2.0;120.0;1.0;3.0;7.0;59.0;34 минуты назад;1.0;15.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1105132967-7fa733b6/;3260000.0;2014.0;176000.0;5.0;550.0;0.0;1.0;3.0;104.0;36 минут назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105294471-22af688e/;970000.0;2013.0;401000.0;2.0;136.0;1.0;3.0;3.0;5.0;10 часов назад;1.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105194018-ef87dcc2/;1940000.0;2017.0;88000.0;2.0;186.0;1.0;1.0;3.0;124.0;7 часов назад;1.0;1.0
54.0;https://auto.ru/cars/used/sale/audi/q5/1105296415-23942b9d/;3630000.0;2017.0;83000.0;3.0;286.0;1.0;1.0;3.0;18.0;6 часов назад;0.0;1.0
